id_municipio,n_alunos,taxa_observada,taxa_prevista,sigla_uf,nome_regiao,rede,meta_alfabetizacao_2024,meta_alfabetizacao_2025,lag1_taxa_alfabetizacao,lag1_media_portugues,populacao,pib_per_capita,ivs,risco,gap_meta_2024,risco_nao_atingir_meta_2024,gap_meta_2025,risco_nao_atingir_meta_2025,rank_risco,cluster
3101003,26,0.6538461538461539,0.556221555781782,MG,Sudeste,municipal,48.71,54.69,42.77,737.7778,14486,19217.865525334804,0.425,0.443778444218218,6.912155578178201,False,0.9321555781782038,False,574,0
3530003,4,1.0,0.5566228009434401,SP,Sudeste,municipal,64.03,67.08,60.87,760.3379,3199,24145.04532666458,0.18,0.4433771990565599,-8.367719905655996,True,-11.417719905655993,True,575,1
3520509,409,0.589242053789731,0.5566966240016573,SP,Sudeste,municipal,62.07,65.51,58.5,747.1829,267796,105546.24789018507,0.087,0.4433033759983427,-6.400337599834266,True,-9.840337599834271,True,576,1
3553005,16,0.6875,0.5569033894291564,SP,Sudeste,municipal,62.14,65.57,58.59,753.4191,13006,31472.781793018607,0.17,0.4430966105708436,-6.449661057084363,True,-9.879661057084355,True,577,1
4110003,11,0.2727272727272727,0.5583070552534308,PR,Sul,municipal,55.71,60.4,50.91,739.8458,5599,47715.30630469727,0.17,0.44169294474656917,0.12070552534308376,False,-4.569294474656914,True,578,1
3161106,101,0.6435643564356436,0.5586534143487213,MG,Sudeste,estadual,51.71,57.15,45.24,726.1874,54239,15842.640904146463,,0.4413465856512787,4.155341434872128,False,-1.2846585651278701,True,579,0
2607505,26,0.6153846153846154,0.5589530157559623,PE,Nordeste,municipal,62.9,66.17,59.5,746.0752,33691,11583.182452286961,,0.44104698424403765,-7.004698424403763,True,-10.274698424403766,True,580,0
4310702,3,0.3333333333333333,0.5589929560055049,RS,Sul,municipal,80.0,80.0,88.89,775.0848,3249,26196.67590027701,,0.4410070439944951,-24.100704399449512,True,-24.100704399449512,True,581,2
5108006,37,0.6486486486486487,0.5594436729730389,MT,Centro-Oeste,municipal,59.92,63.78,55.92,751.69,15272,161568.03300157152,0.252,0.4405563270269611,-3.9756327026961173,True,-7.835632702696117,True,582,1
2513927,9,0.3333333333333333,0.5602216746140074,PB,Nordeste,municipal,68.26,70.46,65.98,755.0037,4473,14367.091437513973,0.373,0.4397783253859926,-12.237832538599264,True,-14.437832538599253,True,583,2
3303005,37,0.5675675675675675,0.5612049028242323,RJ,Sudeste,municipal,69.57,71.51,67.56,752.0261,28411,26119.35517933195,,0.4387950971757677,-13.44950971757676,True,-15.389509717576772,True,584,1
4100806,18,0.5555555555555556,0.5613589243085833,PR,Sul,municipal,71.09,72.72,69.39,747.4416,10478,41653.27352548196,0.31,0.43864107569141675,-14.954107569141676,True,-16.584107569141672,True,585,1
3507001,111,0.6396396396396397,0.5616530473875383,SP,Sudeste,municipal,64.65,67.57,61.62,751.2747,63415,70553.18142395333,,0.4383469526124617,-8.484695261246173,True,-11.404695261246161,True,586,1
2608750,54,0.6666666666666666,0.5618187332440228,PE,Nordeste,municipal,58.93,62.99,54.74,754.9826,24952,28599.27059955114,,0.43818126675597724,-2.7481266755977245,True,-6.808126675597727,True,587,1
5208509,15,0.6,0.5629597327201381,GO,Centro-Oeste,municipal,50.36,56.04,44.66,728.081,4986,42264.7412755716,0.228,0.4370402672798619,5.935973272013811,False,0.2559732720138115,False,588,1
5008008,36,0.4166666666666667,0.5633883584868143,MS,Centro-Oeste,municipal,63.66,66.78,60.42,752.5873,18139,74345.00248084238,,0.43661164151318566,-7.321164151318563,True,-10.441164151318567,True,589,1
3515400,21,0.8571428571428571,0.5639908214985284,SP,Sudeste,municipal,65.56,68.3,62.71,754.0492,16984,33348.73999057937,0.175,0.4360091785014716,-9.160917850147158,True,-11.900917850147152,True,590,1
3527306,94,0.44680851063829785,0.5641643463430811,SP,Sudeste,municipal,58.84,62.92,54.63,744.3532,54111,372467.9270388646,0.118,0.4358356536569189,-2.4235653656918927,True,-6.503565365691891,True,591,1
3171006,30,0.6,0.5646071449620343,MG,Sudeste,estadual,49.64,55.46,54.63,742.4027,20433,58883.13023050947,0.191,0.43539285503796565,6.820714496203436,False,1.000714496203436,False,592,1
3553856,11,0.36363636363636365,0.5647578010292007,SP,Sudeste,municipal,65.02,67.87,62.06,751.8556,7112,60884.98312710911,,0.4352421989707993,-8.544219897079927,True,-11.394219897079935,True,593,1
4103057,16,0.625,0.5661136103667684,PR,Sul,municipal,73.58,74.74,72.39,752.442,8034,27686.955439382626,,0.43388638963323156,-16.96863896332315,True,-18.128638963323148,True,594,1
1101484,7,0.2857142857142857,0.568361385922883,RO,Norte,municipal,57.76,62.05,53.34,748.6658,5605,31740.588760035684,0.284,0.431638614077117,-0.9238614077116978,True,-5.213861407711697,True,595,1
5105903,42,0.30952380952380953,0.5690140094915469,MT,Centro-Oeste,municipal,60.77,64.47,56.94,749.94,15753,94747.22275122198,0.267,0.4309859905084531,-3.8685990508453116,True,-7.568599050845307,True,596,1
4314068,1,0.0,0.5692403336323395,RS,Sul,municipal,80.0,80.0,85.26,763.4212,4036,35832.01189296333,0.367,0.4307596663676605,-23.075966636766047,True,-23.075966636766047,True,597,2
3550100,59,0.559322033898305,0.5699076304040355,SP,Sudeste,municipal,63.06,66.3,59.7,749.3551,38166,49517.29287847823,,0.43009236959596453,-6.069236959596452,True,-9.309236959596447,True,598,1
3533106,3,0.6666666666666666,0.5707483216232357,SP,Sudeste,municipal,68.83,70.92,66.67,743.3152,2188,21686.92870201097,0.272,0.42925167837676426,-11.755167837676424,True,-13.845167837676428,True,599,1
3523602,33,0.6363636363636364,0.5707885198701839,SP,Sudeste,municipal,62.57,65.91,59.11,752.272,16433,95556.07618815798,0.351,0.42921148012981614,-5.491148012981611,True,-8.831148012981608,True,600,1
3528403,78,0.3974358974358974,0.5708191824873956,SP,Sudeste,municipal,,55.2,56.21,746.7912,51660,56590.45683313976,,0.4291808175126044,,False,1.8819182487395594,False,601,1
3134004,12,0.5833333333333334,0.5713183484977603,MG,Sudeste,estadual,56.85,61.32,29.19,712.9613,13982,20284.15105135174,,0.4286816515022397,0.28183484977603257,False,-4.188165150223966,True,602,0
2109007,39,0.717948717948718,0.5720632378820876,MA,Nordeste,municipal,61.72,65.23,58.08,754.936,24517,51101.276665171106,,0.42793676211791243,-4.513676211791243,True,-8.023676211791248,True,603,1
4115507,6,0.16666666666666666,0.5731943770122905,PR,Sul,municipal,61.37,64.95,57.66,749.447,4778,28110.715780661365,0.317,0.4268056229877095,-4.050562298770949,True,-7.630562298770954,True,604,1
3539509,52,0.6346153846153846,0.5736215858700258,SP,Sudeste,municipal,65.71,68.42,62.9,755.3709,34416,53177.59181775918,,0.42637841412997424,-8.347841412997418,True,-11.057841412997426,True,605,1
3509502,1415,0.607773851590106,0.5738566135464233,SP,Sudeste,estadual,47.76,53.9,58.44,751.3349,1185977,77546.46843910127,0.277,0.42614338645357674,9.625661354642325,False,3.4856613546423247,False,606,1
4210001,30,0.6333333333333333,0.574329225575621,SC,Sul,estadual,80.0,80.0,55.22,741.1768,12126,93851.3936994887,,0.42567077442437895,-22.567077442437892,True,-22.567077442437892,True,607,1
4116505,1,0.0,0.5754716831003,PR,Sul,municipal,44.57,51.24,38.1,738.6929,1327,53683.49660889224,0.231,0.42452831689970005,12.977168310029995,False,6.307168310029994,False,608,1
5106273,7,0.7142857142857143,0.5760098230066617,MT,Centro-Oeste,municipal,65.77,68.47,62.97,759.3,3307,40110.67432718476,,0.4239901769933383,-8.169017699333828,True,-10.869017699333831,True,609,1
3133204,22,0.6818181818181818,0.5762293204904869,MG,Sudeste,municipal,47.22,53.45,41.07,732.816,11298,15823.86263055408,0.355,0.4237706795095131,10.402932049048694,False,4.17293204904869,False,610,0
3507456,11,0.5454545454545454,0.5769676976560405,SP,Sudeste,municipal,64.23,67.24,61.11,762.6019,2787,42501.6146393972,,0.4230323023439595,-6.533230234395951,True,-9.543230234395942,True,611,1
2613206,30,0.4666666666666667,0.5771963936117712,PE,Nordeste,municipal,63.98,67.04,60.81,747.9292,24772,15113.313418375585,0.471,0.4228036063882288,-6.260360638822874,True,-9.320360638822883,True,612,0
2615201,22,0.7727272727272727,0.5774170665192948,PE,Nordeste,municipal,64.99,67.85,62.03,744.6284,9221,13594.946318186747,,0.4225829334807052,-7.248293348070511,True,-10.10829334807051,True,613,0
4103479,8,0.75,0.5778011932447582,PR,Sul,municipal,59.73,63.64,55.7,745.8713,4561,43636.48322736242,,0.4221988067552418,-1.9498806755241773,True,-5.859880675524181,True,614,1
5107875,64,0.578125,0.5781416030606172,MT,Centro-Oeste,municipal,71.39,72.97,69.76,762.99,31499,203506.3652814375,,0.42185839693938276,-13.575839693938278,True,-15.155839693938276,True,615,1
3509908,17,0.5294117647058824,0.578552187874881,SP,Sudeste,municipal,67.33,69.71,64.85,753.3299,12489,26466.33037072624,,0.42144781212511895,-9.474781212511893,True,-11.854781212511888,True,616,1
5221858,338,0.5946745562130178,0.5785744159830044,GO,Centro-Oeste,municipal,60.56,64.3,56.69,740.9352,213506,16963.64504978783,0.369,0.4214255840169956,-2.7025584016995623,True,-6.442558401699557,True,617,0
4321493,2,0.0,0.5788559257330385,RS,Sul,municipal,80.0,80.0,100.0,792.9557,2598,31679.75365665897,0.253,0.42114407426696154,-22.114407426696154,True,-22.114407426696154,True,618,2
2100204,14,0.5,0.5795380377812714,MA,Nordeste,municipal,74.47,75.46,73.46,770.6495,18774,9068.978374347502,0.343,0.42046196221872856,-16.516196221872853,True,-17.506196221872848,True,619,2
4104204,258,0.5697674418604651,0.5795480791177812,PR,Sul,municipal,74.37,75.38,73.34,757.5647,142695,49548.98910263149,0.314,0.42045192088221883,-16.415192088221886,True,-17.425192088221877,True,620,1
3106705,686,0.5597667638483965,0.5804202537692521,MG,Sudeste,municipal,58.25,62.45,53.93,743.7451,429236,122576.68275727106,0.431,0.4195797462307479,-0.2079746230747901,True,-4.407974623074793,True,621,1
4103602,32,0.46875,0.5807360327084148,PR,Sul,municipal,65.41,68.18,62.53,748.1364,23430,42061.971830985916,0.237,0.4192639672915852,-7.3363967291585155,True,-10.106396729158526,True,622,1
4215307,19,0.631578947368421,0.5814117201150912,SC,Sul,municipal,78.29,78.59,78.0,762.6252,7643,50170.48279471412,0.189,0.41858827988490876,-20.14882798849088,True,-20.448827988490876,True,623,1
4217758,5,0.6,0.5822375126596153,SC,Sul,municipal,76.76,77.33,76.19,755.9165,2894,42715.96406357982,,0.4177624873403847,-18.536248734038473,True,-19.106248734038466,True,624,2
3534104,7,0.14285714285714285,0.5833518034907547,SP,Sudeste,municipal,62.91,66.18,59.52,756.8535,6180,31404.368932038837,0.251,0.41664819650924534,-4.574819650924532,True,-7.844819650924542,True,625,1
1100601,10,0.7,0.583377385760931,RO,Norte,municipal,58.84,62.92,54.63,738.6521,4345,55003.222094361336,,0.416622614239069,-0.5022614239069014,True,-4.5822614239069,True,626,1
3505104,15,0.6666666666666666,0.5837952556026458,SP,Sudeste,municipal,67.3,69.69,64.82,755.0094,5659,33031.100901219295,0.268,0.4162047443973542,-8.920474439735422,True,-11.310474439735422,True,627,1
4116307,11,0.5454545454545454,0.5845878535839895,PR,Sul,municipal,57.66,61.98,53.23,751.2884,4045,43674.412855377006,,0.41541214641601054,0.7987853583989519,False,-3.5212146416010484,True,628,1
3502804,271,0.6309963099630996,0.5852690683447962,SP,Sudeste,municipal,68.1,70.33,65.78,756.607,207775,55144.94044038022,0.2,0.4147309316552038,-9.573093165520376,True,-11.80309316552038,True,629,1
4312203,4,0.0,0.5854269929109163,RS,Sul,municipal,80.0,80.0,93.75,771.024,4258,37479.56787224049,,0.41457300708908373,-21.45730070890837,True,-21.45730070890837,True,630,2
5106190,18,0.5,0.585565708113897,MT,Centro-Oeste,municipal,79.33,79.45,79.22,782.58,4431,109183.25434439178,,0.41443429188610303,-20.7734291886103,True,-20.893429188610305,True,631,1
4101101,26,0.4230769230769231,0.5856012977370989,PR,Sul,municipal,67.47,69.82,65.02,753.6411,20044,42964.128916383954,,0.4143987022629011,-8.90987022629011,True,-11.259870226290104,True,632,1
1100254,34,0.6764705882352942,0.5862789216854928,RO,Norte,municipal,65.31,68.1,62.41,754.2629,20518,37834.14562822887,,0.4137210783145072,-6.682107831450722,True,-9.472107831450714,True,633,1
3550803,13,0.7692307692307693,0.5865742680880521,SP,Sudeste,municipal,67.26,69.66,64.77,756.386,10484,45962.99122472339,0.178,0.41342573191194787,-8.602573191194793,True,-11.002573191194784,True,634,1
3531506,34,0.4117647058823529,0.5870476050979513,SP,Sudeste,municipal,74.01,75.09,72.91,771.89,18363,52170.887109949355,0.333,0.4129523949020487,-15.305239490204876,True,-16.385239490204874,True,635,1
2102408,11,0.45454545454545453,0.5871895717285536,MA,Nordeste,municipal,68.3,70.49,66.03,769.4792,10342,7907.077934635467,,0.41281042827144643,-9.581042827144643,True,-11.77104282714464,True,636,2
4216909,62,0.6290322580645161,0.5873338553937868,SC,Sul,municipal,72.76,74.08,71.41,757.3615,25770,71535.62281722933,,0.4126661446062132,-14.026614460621325,True,-15.346614460621318,True,637,1
3527405,21,0.6666666666666666,0.5873950425660446,SP,Sudeste,municipal,67.06,69.5,64.53,759.3401,20372,29455.5271941881,0.131,0.4126049574339554,-8.320495743395547,True,-10.760495743395545,True,638,1
2602100,60,0.5166666666666667,0.5876603104075281,PE,Nordeste,municipal,63.29,66.49,59.98,752.9412,46192,17355.191375129893,0.582,0.4123396895924719,-4.523968959247192,True,-7.723968959247188,True,639,0
3536208,25,0.64,0.5878270440120454,SP,Sudeste,municipal,67.0,69.45,64.45,755.1581,19576,38470.422966898244,,0.41217295598795456,-8.21729559879546,True,-10.667295598795462,True,640,1
1300631,48,0.5625,0.587924108501841,AM,Norte,municipal,,,91.72,781.8371,22136,11841.389591615469,,0.41207589149815904,,False,,False,641,2
3138005,3,0.6666666666666666,0.5893406856906624,MG,Sudeste,municipal,46.49,52.84,40.25,732.0611,6042,19231.214829526645,,0.41065931430933755,12.44406856906624,False,6.094068569066238,False,642,0
2208106,17,0.4117647058823529,0.5896745877366812,PI,Nordeste,municipal,63.73,66.84,60.51,760.6756,11528,10431.731436502429,,0.41032541226331876,-4.762541226331869,True,-7.872541226331876,True,643,2
2516607,10,0.7,0.5897360392643296,PB,Nordeste,municipal,75.99,76.69,75.27,775.6992,14464,11568.929756637168,,0.4102639607356704,-17.016396073567037,True,-17.71639607356704,True,644,2
1100338,74,0.4189189189189189,0.5897792963698195,RO,Norte,municipal,65.81,68.5,63.02,754.3625,28496,37218.06569343065,0.439,0.4102207036301805,-6.8320703630180475,True,-9.522070363018045,True,645,1
2508000,11,0.5454545454545454,0.5906015480272087,PB,Nordeste,municipal,68.31,70.5,66.04,763.5472,9410,11798.299681190223,,0.40939845197279134,-9.249845197279136,True,-11.439845197279134,True,646,2
2500809,14,0.5714285714285714,0.5906046650708126,PB,Nordeste,municipal,66.65,69.17,64.03,764.1987,17012,13702.856806959793,0.457,0.40939533492918745,-7.589533492918747,True,-10.109533492918743,True,647,2
5108303,8,0.375,0.5908752338436345,MT,Centro-Oeste,municipal,63.63,66.75,60.38,757.17,3897,154384.6548627149,,0.4091247661563655,-4.542476615636552,True,-7.66247661563655,True,648,1
3170529,12,0.9166666666666666,0.5910734470704837,MG,Sudeste,municipal,60.76,64.46,56.93,745.9802,18291,12622.983981192936,0.391,0.4089265529295163,-1.6526552929516285,True,-5.352655292951624,True,649,0
4114906,20,0.75,0.5914606765068859,PR,Sul,municipal,73.34,74.54,72.1,756.3281,8774,58156.82698883064,,0.40853932349311406,-14.19393234931141,True,-15.393932349311413,True,650,1
3306156,13,0.6923076923076923,0.5927119560428487,RJ,Sudeste,municipal,,80.0,92.37,775.515,10559,38631.97272468984,0.263,0.40728804395715135,,False,-20.728804395715137,True,651,2
2605152,24,0.7916666666666666,0.5927201090458827,PE,Nordeste,municipal,67.39,69.76,64.93,747.7276,17749,17570.229308693448,0.476,0.4072798909541173,-8.11798909541173,True,-10.487989095411734,True,652,0
3550902,18,0.7222222222222222,0.5927255834656662,SP,Sudeste,estadual,65.66,68.38,63.64,749.8678,13590,47688.88888888889,0.206,0.4072744165343338,-6.3874416534333776,True,-9.107441653433376,True,653,1
4127957,15,0.5333333333333333,0.5927410134685815,PR,Sul,municipal,72.18,73.61,70.71,759.6979,8204,63434.54412481716,0.203,0.40725898653141845,-12.905898653141854,True,-14.335898653141847,True,654,1
3158706,3,1.0,0.5927449448627855,MG,Sudeste,municipal,52.65,57.92,47.32,744.4202,2175,22217.011494252874,0.441,0.4072550551372145,6.62449448627855,False,1.354494486278547,False,655,0
5204508,156,0.6346153846153846,0.5927571994400422,GO,Centro-Oeste,municipal,62.34,65.72,58.83,743.9063,104788,36092.14795587281,0.209,0.40724280055995776,-3.0642800559957806,True,-6.444280055995776,True,656,1
4107108,7,1.0,0.5932627750994712,PR,Sul,municipal,74.08,75.14,72.99,755.2315,5164,80157.43609604957,,0.40673722490052877,-14.753722490052873,True,-15.813722490052875,True,657,1
4214300,5,0.8,0.5939188037125165,SC,Sul,municipal,73.86,74.97,72.73,757.1565,3435,66347.01601164484,0.165,0.4060811962874835,-14.468119628748354,True,-15.578119628748354,True,658,1
4115606,47,0.5531914893617021,0.5940736584958561,PR,Sul,municipal,74.52,75.5,73.52,755.6837,19022,75744.66407317843,,0.40592634150414386,-15.11263415041438,True,-16.092634150414383,True,659,1
3502606,5,0.4,0.5943820046029314,SP,Sudeste,municipal,69.19,71.2,67.1,755.8049,4124,54751.21241513094,0.249,0.40561799539706855,-9.751799539706852,True,-11.761799539706857,True,660,1
4315131,1,1.0,0.5944069352747103,RS,Sul,municipal,80.0,80.0,92.31,782.3814,1773,32658.770445572474,,0.40559306472528966,-20.559306472528966,True,-20.559306472528966,True,661,2
4112603,5,1.0,0.5945197174304143,PR,Sul,municipal,54.93,59.77,50.0,747.8994,1353,58373.24464153733,0.255,0.4054802825695857,4.5219717430414335,False,-0.31802825695856995,True,662,1
4208401,37,0.8108108108108109,0.5945256156760532,SC,Sul,municipal,72.9,74.19,71.58,753.6581,17149,79885.06618461719,0.137,0.4054743843239468,-13.447438432394684,True,-14.737438432394676,True,663,1
3130051,14,0.7142857142857143,0.594646228335159,MG,Sudeste,estadual,58.3,62.49,53.01,743.7702,10912,11600.439882697947,0.415,0.405353771664841,1.1646228335159066,False,-3.0253771664840983,True,664,0
3160207,8,0.625,0.5948026010899224,MG,Sudeste,municipal,52.34,57.67,46.96,738.4176,3979,14914.048755968837,,0.40519739891007756,7.140260108992244,False,1.8102601089922459,False,665,0
4218954,13,0.23076923076923078,0.5960109641122745,SC,Sul,municipal,80.0,80.0,80.15,756.3595,2735,48208.40950639854,,0.4039890358877255,-20.398903588772548,True,-20.398903588772548,True,666,2
1100403,26,0.5,0.5961574235763875,RO,Norte,municipal,64.58,67.51,61.53,760.2893,17463,38247.89555059268,0.326,0.40384257642361254,-4.964257642361254,True,-7.894257642361261,True,667,1
2105427,44,0.5227272727272727,0.5969539677429985,MA,Nordeste,municipal,79.93,79.94,79.92,775.2877,22934,29977.93668788698,0.467,0.40304603225700153,-20.234603225700162,True,-20.244603225700153,True,668,2
5106455,6,1.0,0.5978788531844523,MT,Centro-Oeste,municipal,62.17,65.58,58.62,760.09,3287,90069.97261940979,,0.40212114681554767,-2.382114681554768,True,-5.792114681554764,True,669,1
3146255,10,0.8,0.5984886721165954,MG,Sudeste,municipal,52.45,57.76,47.09,737.683,5085,13460.766961651918,,0.4015113278834046,7.398867211659535,False,2.08886721165954,False,670,0
3147402,41,0.5853658536585366,0.5988053451397943,MG,Sudeste,municipal,53.95,58.98,48.84,741.5365,24800,44682.782258064515,0.298,0.40119465486020567,5.930534513979431,False,0.9005345139794372,False,671,1
3556404,51,0.5686274509803921,0.5994904556265421,SP,Sudeste,municipal,71.16,72.78,69.48,760.1633,41226,34726.67733954301,0.371,0.40050954437345787,-11.210954437345784,True,-12.830954437345788,True,672,1
4125704,46,0.6739130434782609,0.6005612012175526,PR,Sul,municipal,74.57,75.54,73.58,754.6173,30198,49155.97059407908,0.197,0.39943879878244737,-14.51387987824473,True,-15.483879878244743,True,673,1
4113700,849,0.6171967020023557,0.6006975025312901,PR,Sul,municipal,74.82,75.74,73.87,759.754,577318,48499.331391018466,0.32,0.39930249746870994,-14.750249746870985,True,-15.670249746870986,True,674,1
4202701,12,0.75,0.6009783895622526,SC,Sul,municipal,71.04,72.68,69.33,756.6249,5623,98557.5315667793,0.165,0.3990216104377474,-10.942161043774746,True,-12.582161043774747,True,675,1
3529500,8,1.0,0.6011211896221857,SP,Sudeste,municipal,71.55,73.1,69.95,754.9347,6369,93224.21102213848,0.248,0.39887881037781425,-11.437881037781423,True,-12.98788103778142,True,676,1
4204103,7,0.5714285714285714,0.6014144697186535,SC,Sul,municipal,71.21,72.82,69.54,754.8766,4732,52481.82586644125,,0.39858553028134647,-11.068553028134637,True,-12.678553028134637,True,677,1
3556107,21,0.8571428571428571,0.6015618320627469,SP,Sudeste,municipal,69.19,71.2,67.1,762.8183,14531,38927.327781983346,,0.39843816793725306,-9.033816793725308,True,-11.043816793725313,True,678,1
5201801,25,0.72,0.6015847179909515,GO,Centro-Oeste,municipal,59.12,63.15,54.97,742.6603,12554,18949.2592002549,0.389,0.3984152820090485,1.0384717990951486,False,-2.9915282009048525,True,679,0
3132107,26,0.7307692307692307,0.6016858705648931,MG,Sudeste,municipal,54.5,59.42,49.49,741.1214,17521,16714.228639917812,0.39,0.3983141294351069,5.668587056489308,False,0.7485870564893062,False,680,0
2101103,20,0.65,0.6026813432462654,MA,Nordeste,municipal,80.0,80.0,81.88,780.2287,12079,9779.865882937329,0.493,0.39731865675373457,-19.731865675373456,True,-19.731865675373456,True,681,2
3510906,6,0.8333333333333334,0.6030013934380719,SP,Sudeste,municipal,69.29,71.28,67.22,763.3022,2855,107200.0,,0.3969986065619281,-8.989860656192818,True,-10.979860656192812,True,682,1
1101559,2,0.0,0.6031979086121553,RO,Norte,municipal,73.21,74.44,71.95,762.7594,4536,34485.449735449736,0.338,0.3968020913878447,-12.890209138784464,True,-14.120209138784467,True,683,2
3540309,4,0.25,0.6034184543942616,SP,Sudeste,municipal,72.78,74.09,71.43,764.0297,2415,63146.583850931675,0.202,0.39658154560573844,-12.438154560573842,True,-13.748154560573845,True,684,1
3538808,47,0.5531914893617021,0.6035802562354184,SP,Sudeste,municipal,67.22,69.62,64.72,752.9726,30261,35974.65384488285,0.187,0.39641974376458156,-6.861974376458157,True,-9.261974376458163,True,685,1
2506251,3,0.6666666666666666,0.6036284480975218,PB,Nordeste,municipal,78.52,78.77,78.26,781.055,8395,12126.384752829064,0.59,0.3963715519024782,-18.157155190247813,True,-18.407155190247813,True,686,2
5203575,6,0.6666666666666666,0.6047235403326581,GO,Centro-Oeste,municipal,54.0,59.02,48.9,738.5961,3306,85388.38475499093,0.262,0.39527645966734193,6.472354033265809,False,1.4523540332658058,False,687,1
3147501,5,0.8,0.605146004747303,MG,Sudeste,municipal,,80.0,35.29,740.1365,1617,18554.112554112555,0.337,0.39485399525269704,,False,-19.485399525269706,True,688,0
4126801,23,0.6521739130434783,0.6053839157026357,PR,Sul,municipal,71.09,72.72,69.39,754.1815,16255,44979.57551522608,,0.3946160842973643,-10.551608429736433,True,-12.181608429736428,True,689,1
4112405,6,0.8333333333333334,0.6056168969040842,PR,Sul,municipal,74.44,75.43,73.42,762.1406,9354,47242.57002351935,0.264,0.39438310309591584,-13.878310309591583,True,-14.868310309591592,True,690,1
4209805,2,1.0,0.6057440976969403,SC,Sul,municipal,75.76,76.51,75.0,754.6501,3381,50169.18071576457,0.276,0.39425590230305974,-15.185590230305976,True,-15.935590230305976,True,691,1
2100154,18,0.6666666666666666,0.6064918658424177,MA,Nordeste,municipal,69.35,71.33,67.29,757.124,12446,10505.061867266591,0.631,0.39350813415758235,-8.700813415758226,True,-10.68081341575823,True,692,0
4202578,1,1.0,0.6067529704556296,SC,Sul,municipal,74.35,75.36,73.31,758.4104,2234,46361.68307967771,0.204,0.3932470295443704,-13.674702954437038,True,-14.684702954437043,True,693,1
3102209,7,0.8571428571428571,0.607110250780906,MG,Sudeste,municipal,45.84,52.3,39.52,734.7779,4012,16186.19142572283,0.359,0.39288974921909403,14.871025078090597,False,8.411025078090603,False,694,0
4122651,11,0.8181818181818182,0.6073420913281199,PR,Sul,municipal,71.09,72.73,69.4,760.2286,5491,30347.477690766707,,0.3926579086718801,-10.355790867188013,True,-11.995790867188013,True,695,2
3541307,50,0.6,0.6079381119943312,SP,Sudeste,municipal,53.56,58.66,48.39,736.1062,40383,37683.233043607455,0.249,0.39206188800566877,7.23381119943312,False,2.1338111994331257,False,696,1
3120151,10,0.4,0.6086310459274308,MG,Sudeste,municipal,57.46,61.81,52.99,745.8511,5296,17428.625377643504,0.506,0.3913689540725692,3.4031045927430768,False,-0.9468954072569247,True,697,0
4121703,47,0.7446808510638298,0.6086649982159144,PR,Sul,municipal,73.98,75.06,72.87,760.0019,24851,30758.15862540743,0.358,0.39133500178408565,-13.113500178408572,True,-14.19350017840857,True,698,2
1100924,25,0.68,0.6086733113706058,RO,Norte,municipal,80.0,80.0,80.72,783.8009,10129,66540.62592556028,,0.39132668862939424,-19.132668862939425,True,-19.132668862939425,True,699,2
4110201,25,0.64,0.6087958621522345,PR,Sul,municipal,74.45,75.44,73.43,756.5224,9633,25947.160801411814,0.389,0.39120413784776553,-13.570413784776555,True,-14.56041378477655,True,700,2
3143708,5,0.8,0.6109162314596891,MG,Sudeste,municipal,,65.33,,,3174,17669.50220541903,0.443,0.3890837685403109,,False,-4.238376854031088,True,701,2
2209377,4,0.25,0.6121595650627325,PI,Nordeste,municipal,64.16,67.18,61.02,760.9445,4690,13527.71855010661,0.438,0.3878404349372675,-2.9440434937267455,True,-5.964043493726756,True,702,2
3540507,11,0.6363636363636364,0.6125892844452117,SP,Sudeste,municipal,71.51,73.06,69.9,758.1503,10773,28701.383087348,,0.38741071555478834,-10.251071555478838,True,-11.801071555478835,True,703,2
2509008,10,0.5,0.6133465998999009,PB,Nordeste,estadual,80.0,80.0,38.89,724.6525,10700,10283.55140186916,,0.3866534001000991,-18.665340010009906,True,-18.665340010009906,True,704,0
1715150,2,1.0,0.6137305135427928,TO,Norte,municipal,72.98,74.25,71.67,767.6664,1841,20973.384030418252,,0.38626948645720716,-11.60694864572072,True,-12.876948645720717,True,705,2
4200200,18,0.8333333333333334,0.6137715987987412,SC,Sul,municipal,80.0,80.0,81.23,761.3282,11491,43173.78818205552,,0.3862284012012588,-18.62284012012588,True,-18.62284012012588,True,706,2
3117876,14,0.6428571428571429,0.615940152183567,MG,Sudeste,municipal,57.07,61.49,52.52,748.3602,7676,210658.8066701407,0.173,0.384059847816433,4.524015218356702,False,0.10401521835670025,False,707,1
2207108,2,1.0,0.6161151766752992,PI,Nordeste,municipal,65.38,68.16,62.5,759.0259,2725,14071.926605504586,0.33,0.38388482332470075,-3.7684823324700716,True,-6.548482332470073,True,708,2
3141108,70,0.7,0.6168577545759164,MG,Sudeste,municipal,52.79,58.03,47.48,738.7988,39291,48240.71670357079,0.29,0.3831422454240836,8.89577545759164,False,3.6557754575916377,False,709,1
3529708,28,0.39285714285714285,0.617227957633348,SP,Sudeste,municipal,66.88,69.35,64.31,768.4233,19655,56631.79852454846,0.285,0.38277204236665197,-5.157204236665194,True,-7.627204236665193,True,710,1
3140001,116,0.5775862068965517,0.6188810348146151,MG,Sudeste,municipal,58.12,62.34,53.77,744.2222,64058,72698.89787380186,0.277,0.3811189651853849,3.768103481461509,False,-0.4518965185384971,True,711,1
